age,salary,gender,country,purchase
23,96963.57,0,Tunisia,883.43
40,122362.43,1,Djibouti,847.98
24,109738.86,0,Belarus,946.69
39,87124.28,1,French Polynesia,304.7
56,127194.99,1,Ghana,494.01
34,100131.94,1,Senegal,375.79
40,42463.9,1,Puerto Rico,907.23
22,131016.52,1,Denmark,236.37
20,111763.46,1,Saint Vincent and the Grenadines,330.77
35,89847.38,1,Mayotte,493.69
29,65189.32,0,Mozambique,716.58
47,102433.66,0,Vietnam,280.26
42,37037.46,0,Heard Island and McDonald Islands,691.13
35,142465.85,0,Paraguay,951.64
59,44052.99,0,Tonga,826.98
33,43788.27,0,Kyrgyz Republic,932.03
27,130843.11,0,Niue,198.87
38,35930.41,1,Argentina,148.37
21,85626.85,0,Saint Barthelemy,99.86
24,122704.2,0,Djibouti,17.73
22,128931.05,1,Bahrain,889.67
21,131368.57,1,Gambia,806.05
62,134703.0,0,Korea,298.89
37,110258.58,1,Chad,616.08
56,146614.9,0,Panama,205.91
42,27899.66,1,Puerto Rico,595.71
61,37528.13,1,Chad,155.15
63,23595.42,1,Portugal,87.07
44,141156.03,0,Pakistan,491.55
51,109988.69,0,Niue,10.1
31,29369.1,1,Singapore,559.92
50,123602.4,1,Tokelau,967.41
63,134613.16,0,Netherlands,671.88
57,116099.54,0,Algeria,829.31
31,96171.04,0,Yemen,964.3
35,54852.55,1,Burkina Faso,223.43
25,129300.17,1,Lao People's Democratic Republic,597.16
33,136532.61,1,Niger,383.36
43,70120.05,1,Afghanistan,380.37
56,42495.48,1,Guyana,901.77
57,98460.58,0,Saint Kitts and Nevis,418.71
28,56716.57,0,Yemen,777.95
39,63759.64,0,Taiwan,80.76
26,132604.5,1,British Indian Ocean Territory (Chagos Archipelago),768.91
27,49894.21,1,Benin,288.66
22,79454.49,0,France,37.4
58,35739.59,1,French Polynesia,577.84
65,116067.33,0,Cambodia,106.41
33,98889.45,1,Turkmenistan,95.52
29,79738.46,1,Nigeria,905.2
29,86044.52,1,Heard Island and McDonald Islands,997.46
35,57400.01,0,Malawi,787.95
37,137383.92,1,Botswana,207.06
45,146065.19,0,Cyprus,572.38
59,42911.62,0,Estonia,994.74
20,21188.61,1,Venezuela,87.12
57,25890.43,0,Botswana,556.69
58,139884.97,0,Pitcairn Islands,585.72
53,86898.04,0,Tuvalu,916.04
42,141697.44,1,South Africa,789.92
32,126097.62,0,Swaziland,357.07
21,64546.13,1,Turks and Caicos Islands,847.37
49,109721.93,0,Grenada,62.87
47,78317.86,0,Saint Kitts and Nevis,305.55
65,111919.29,1,Solomon Islands,721.23
49,29331.21,0,Pakistan,431.15
40,117979.31,1,Svalbard & Jan Mayen Islands,944.84
30,26641.05,0,Trinidad and Tobago,738.94
47,80353.68,0,American Samoa,343.0
29,106018.67,1,United Arab Emirates,311.54
57,125408.94,1,Vietnam,842.03
30,58336.42,0,Myanmar,252.55
51,122403.38,1,Djibouti,432.45
43,142260.17,0,Turkmenistan,178.8
55,107020.66,1,British Indian Ocean Territory (Chagos Archipelago),414.4
39,97765.64,0,Oman,478.26
30,124979.6,1,Saint Barthelemy,971.63
57,114654.84,1,Tuvalu,614.44
24,21576.86,0,Burundi,942.47
36,63009.65,0,Finland,21.65
44,56772.13,1,Belgium,608.66
61,28193.61,0,Georgia,406.01
32,81614.97,0,Bangladesh,216.17
44,97931.17,0,Tokelau,931.32
19,115962.87,1,Chile,283.18
18,67183.68,0,Saint Kitts and Nevis,411.46
35,42217.1,1,Iran,204.08
25,70587.19,1,Sri Lanka,453.78
51,51155.37,0,Namibia,117.65
20,93203.52,1,Mali,167.88
48,147358.45,1,Afghanistan,569.04
55,86255.18,1,Czech Republic,628.26
63,60752.86,1,Jamaica,341.56
45,82845.77,0,Lithuania,688.71
44,100924.46,0,Martinique,683.54
53,135782.81,0,Yemen,677.87
57,57825.45,1,Tuvalu,601.59
18,103602.84,0,Heard Island and McDonald Islands,305.93
61,108979.27,0,Papua New Guinea,701.37
43,124580.42,0,Bosnia and Herzegovina,680.7
33,93453.97,0,Nauru,259.31
26,36123.04,1,El Salvador,863.52
57,94047.48,0,Guadeloupe,359.6
42,94575.45,0,Timor-Leste,931.68
37,23334.77,1,Algeria,397.76
28,83762.59,1,Saint Lucia,772.58
56,120971.15,0,Armenia,375.47
41,147584.22,0,Venezuela,659.59
45,104282.94,0,Lebanon,912.47
55,66577.72,1,Korea,667.31
25,112816.28,1,Iceland,212.06
48,117323.39,1,Tonga,346.83
33,113331.71,0,British Virgin Islands,117.79
23,81786.97,1,Suriname,518.79
46,113028.47,0,Solomon Islands,186.43
35,135723.3,1,Aruba,889.19
37,51190.65,0,Sweden,516.98
53,128651.02,0,Grenada,933.61
35,75489.44,1,Liechtenstein,248.53
19,51672.88,1,Korea,757.88
37,27218.76,0,Ukraine,838.21
30,36251.81,0,Kazakhstan,595.67
40,31559.42,0,United Kingdom,340.97
53,62370.18,1,Solomon Islands,234.24
50,72909.0,0,Bosnia and Herzegovina,557.02
42,115057.91,1,Eritrea,905.25
42,141739.52,1,Liberia,22.63
37,24258.83,1,Togo,780.04
39,85527.84,0,Heard Island and McDonald Islands,738.06
36,112427.06,1,Fiji,725.42
20,34412.46,1,Bolivia,607.03
46,116543.43,0,Congo,561.53
49,93434.93,1,Germany,508.33
52,45579.15,1,Antigua and Barbuda,161.14
39,93296.31,1,Jamaica,863.99
26,71456.02,1,Mongolia,523.94
56,44412.28,1,Wallis and Futuna,494.91
52,122862.62,0,Mongolia,970.49
37,70014.08,1,Equatorial Guinea,708.61
45,60631.44,0,Kazakhstan,708.74
24,37825.17,1,Saint Pierre and Miquelon,985.64
43,112166.73,1,Albania,609.04
64,88469.44,0,Gambia,834.67
44,28540.7,1,Kuwait,119.95
52,31101.81,1,Iran,817.45
63,124260.87,1,Mauritius,799.59
24,121915.79,1,Korea,953.77
20,39193.04,0,Yemen,524.94
53,84407.66,1,Solomon Islands,35.33
61,119267.43,0,Malta,613.84
47,129601.02,0,Namibia,99.32
19,140090.57,0,Niue,713.3
26,71928.52,0,Armenia,150.03
60,45350.91,1,Korea,583.64
56,79887.39,1,Netherlands,643.77
25,40761.87,0,Rwanda,289.88
23,104900.22,1,Honduras,829.56
49,112002.53,0,Singapore,611.68
41,138684.26,0,Guernsey,332.79
51,140736.57,0,Costa Rica,355.16
29,87024.91,0,Bosnia and Herzegovina,202.25
26,82144.67,1,Sao Tome and Principe,754.5
48,149105.31,1,Switzerland,306.44
22,29167.31,1,Cook Islands,845.93
25,123072.17,1,Costa Rica,271.4
56,122953.7,1,Belarus,375.47
19,69373.47,1,Isle of Man,266.34
40,108551.34,0,Seychelles,922.77
46,80496.72,1,Guadeloupe,403.44
24,87777.41,0,Korea,521.54
52,144164.46,0,Slovakia (Slovak Republic),579.26
44,81733.45,1,Denmark,885.19
35,32196.42,1,Christmas Island,676.07
62,81467.03,1,Turkey,129.9
50,102082.02,1,French Guiana,650.58
42,50872.62,0,Cameroon,207.98
27,109908.55,0,Cayman Islands,749.73
58,30979.49,0,Lebanon,95.67
32,136926.67,1,Madagascar,88.44
39,132414.55,0,Angola,851.07
63,22916.12,1,Kazakhstan,586.88
54,110060.38,1,Norway,441.66
55,56249.27,0,Congo,859.4
35,143503.37,1,British Virgin Islands,720.46
62,78847.9,0,Tajikistan,452.13
43,47960.53,0,Martinique,889.45
53,119382.95,1,Tanzania,692.99
60,73002.5,0,Brunei Darussalam,164.96
63,125899.0,1,Tokelau,78.14
30,36380.19,0,Palestinian Territory,238.14
38,134459.05,0,Panama,621.5
21,139558.15,1,Samoa,981.26
64,45130.66,0,Jersey,488.92
39,128984.26,0,Maldives,15.44
25,95311.77,1,Saint Helena,606.74
56,58779.59,0,Colombia,798.97
32,120596.54,1,Syrian Arab Republic,774.19
59,134201.96,1,Equatorial Guinea,581.18
24,40322.0,0,Kuwait,381.11
37,35752.85,0,Niue,807.29
34,54107.42,1,Equatorial Guinea,310.17
39,70083.85,0,Brazil,424.94
65,111266.73,0,Tokelau,282.07
38,133457.84,1,Ethiopia,983.74
53,56337.39,0,Nicaragua,365.16
35,38049.3,0,Bulgaria,400.3
42,82973.9,1,Tunisia,931.91
20,85882.51,1,Georgia,124.84
38,138736.94,1,Czech Republic,490.23
57,62848.4,1,Heard Island and McDonald Islands,901.41
57,57037.83,0,Saint Lucia,207.95
47,26033.94,1,Israel,591.24
22,80650.26,1,Gambia,740.56
63,62897.67,0,Zimbabwe,306.67
44,53771.08,0,Netherlands,526.74
20,102968.71,0,Mongolia,352.81
29,113251.88,1,Croatia,243.26
19,68549.46,1,Tajikistan,639.89
25,57155.59,1,Tokelau,628.76
42,48827.65,0,Brazil,450.6
59,131818.83,1,Isle of Man,875.13
54,73852.31,0,Azerbaijan,427.32
54,134284.28,0,Qatar,300.22
19,27529.6,0,Andorra,537.58
28,128217.69,1,Philippines,22.97
28,43720.73,1,Guinea-Bissau,391.29
23,33647.0,0,Pitcairn Islands,84.07
40,113289.25,0,Qatar,355.14
49,62137.42,1,Burkina Faso,722.46
53,114844.14,1,Equatorial Guinea,873.7
63,61766.44,1,Moldova,149.67
22,94840.82,0,Panama,572.27
53,73947.45,1,Azerbaijan,373.93
21,31580.91,1,Senegal,880.23
60,114293.38,1,Kuwait,144.46
61,92592.17,0,Italy,516.04
43,135517.94,1,Uruguay,710.62
37,126770.72,1,Austria,393.23
37,97563.0,0,Russian Federation,67.26
45,86493.09,1,Grenada,552.8
52,42540.48,0,Micronesia,773.34
45,96269.75,0,Uruguay,459.22
19,114285.45,1,Lithuania,45.69
49,100568.86,0,Switzerland,620.02
56,37098.77,1,Malaysia,707.57
38,86016.12,0,Portugal,82.37
21,71966.19,0,Taiwan,752.61
55,62588.77,0,Austria,258.19
33,36790.99,1,American Samoa,51.3
44,81276.18,1,Morocco,811.47
42,135892.33,0,Singapore,256.77
36,129964.48,0,Cote d'Ivoire,887.32
51,129412.8,0,Tokelau,940.65
21,35281.99,1,Costa Rica,171.96
43,121364.62,1,Armenia,826.68
33,28676.3,0,Yemen,514.07
36,81186.76,0,Cyprus,336.53
38,35478.08,0,Costa Rica,399.01
28,25126.59,1,Micronesia,818.31
19,40779.99,0,American Samoa,753.87
25,119284.69,0,Croatia,538.7
49,86988.18,0,Malta,222.99
53,81462.45,0,Malta,841.32
19,107029.72,1,Lithuania,366.45
24,141728.44,1,Venezuela,290.94
57,141159.99,1,Italy,631.22
20,95494.94,1,South Africa,125.22
35,91772.72,1,Puerto Rico,346.78
45,96590.44,1,South Africa,310.4
57,139519.74,0,India,670.2
48,114091.89,0,Georgia,529.55
45,127339.76,1,Turkmenistan,646.41
48,57927.92,1,Burundi,501.39
20,23395.31,0,Ireland,828.02
35,88454.36,1,Guinea-Bissau,174.11
26,138837.99,0,Marshall Islands,862.31
62,20811.58,0,Sierra Leone,921.22
34,129216.05,0,Algeria,503.66
32,54529.39,1,Algeria,763.92
35,83445.65,0,Bahrain,289.25
38,133629.24,0,Jamaica,148.2
63,32202.46,1,Russian Federation,479.2
35,30974.77,1,Iceland,876.46
45,70142.12,0,Norfolk Island,767.7
27,145697.6,1,Angola,355.08
37,38430.73,1,Malawi,97.59
31,95319.12,0,Lesotho,748.23
26,78951.82,1,Sudan,717.42
28,36113.24,0,Lithuania,522.87
64,92669.2,0,Ethiopia,100.75
53,97176.03,1,Algeria,605.59
63,92516.09,0,Qatar,451.87
33,116329.41,0,Morocco,368.65
64,99857.55,1,Netherlands Antilles,496.3
39,56555.13,1,Venezuela,136.66
19,116927.01,0,Turkey,436.98
60,91052.75,1,Slovakia (Slovak Republic),744.0
61,99998.73,1,Mauritius,469.2
32,27955.8,1,Uzbekistan,78.81
62,24031.81,0,Portugal,845.49
35,43188.17,0,United States Virgin Islands,313.88
30,25310.87,1,Christmas Island,314.53
45,32253.83,0,Comoros,540.71
41,80171.72,0,Senegal,858.45
49,20919.17,1,Belarus,441.61
61,27056.06,1,Georgia,13.59
29,27655.25,1,Sweden,737.53
51,131748.47,1,Ecuador,468.37
28,77426.87,0,Uzbekistan,11.15
44,127552.57,0,Paraguay,538.02
61,55619.69,1,Sudan,603.33
39,69948.07,0,Zambia,875.35
41,57143.14,1,Mauritania,572.58
22,117733.63,1,Thailand,735.2
63,39926.91,1,Hungary,276.01
63,72880.76,0,Timor-Leste,53.25
45,95180.47,1,Aruba,337.65
62,115307.08,1,Antarctica (the territory South of 60 deg S),470.98
31,108446.53,1,Madagascar,390.98
45,65847.08,0,Somalia,434.29
39,24710.17,0,France,878.45
64,91223.08,1,Switzerland,993.22
21,90069.41,0,Kyrgyz Republic,944.18
26,74516.02,0,Japan,384.21
26,67702.23,1,Uganda,326.69
58,93307.59,0,Bangladesh,331.45
56,61381.2,0,Bouvet Island (Bouvetoya),589.12
44,36366.14,1,Sierra Leone,724.8
63,74376.84,1,Turks and Caicos Islands,452.42
60,142334.7,1,Iraq,385.73
57,54617.64,0,British Indian Ocean Territory (Chagos Archipelago),364.63
31,66272.32,0,Papua New Guinea,513.15
63,55403.84,1,New Caledonia,43.88
36,78302.95,1,Sudan,528.51
27,49959.23,0,Brunei Darussalam,15.04
26,85736.35,0,Canada,573.96
28,94344.66,0,Congo,187.31
60,146847.13,0,Samoa,692.66
31,112508.24,0,Taiwan,49.43
49,139477.53,1,Ecuador,385.07
31,38388.91,1,Serbia,76.86
22,110735.69,1,Solomon Islands,247.49
27,92932.18,0,Japan,92.42
42,110303.27,0,Sri Lanka,647.35
31,105258.98,0,Maldives,693.96
55,55308.76,1,Paraguay,555.25
55,112340.87,1,United States Virgin Islands,393.44
61,145870.07,0,Pitcairn Islands,187.63
33,53091.02,0,Cook Islands,324.6
56,51780.89,0,Ireland,493.27
27,77984.08,1,Argentina,638.18
64,89164.12,1,Wallis and Futuna,830.07
60,66011.31,0,Costa Rica,842.38
55,85390.48,1,Uzbekistan,601.78
20,94995.76,0,Barbados,511.19
64,65610.09,0,Comoros,962.84
21,117164.24,0,Norway,630.78
64,146876.93,0,Comoros,654.94
49,132030.89,1,Poland,944.83
21,27766.5,1,Ghana,177.83
31,122298.2,0,Liberia,312.37
23,139354.27,0,Nigeria,666.66
31,128690.66,1,China,547.23
56,106313.4,0,Bermuda,467.81
65,37039.57,1,Samoa,364.81
26,91745.6,0,Saint Vincent and the Grenadines,773.93
28,148547.1,1,Saint Barthelemy,515.21
27,123927.85,0,India,444.01
45,33129.6,1,Kenya,800.63
36,143586.27,0,Reunion,593.48
46,140871.95,0,Zambia,498.91
23,142502.84,0,Macao,34.35
62,52235.1,1,Germany,883.98
51,25677.23,0,Guyana,473.03
57,112310.13,0,Burkina Faso,157.41
26,57080.88,1,Rwanda,611.25
36,55449.01,1,Isle of Man,489.6
26,83277.86,1,Timor-Leste,746.06
40,147312.83,0,Gabon,221.94
44,77678.38,1,Samoa,55.52
63,83429.77,1,Panama,101.84
25,52557.5,0,Namibia,932.93
44,113241.05,0,South Africa,144.43
35,63981.88,1,Palau,659.9
65,116772.2,0,Niger,632.01
25,20271.84,1,Korea,525.2
19,103532.16,1,United Arab Emirates,473.14
65,82408.8,1,Maldives,682.39
18,45340.99,1,Panama,272.13
19,61807.76,1,Palestinian Territory,454.08
18,39003.04,0,Lithuania,366.42
20,109083.77,0,Hong Kong,449.39
42,84302.46,1,Chad,152.12
29,112088.63,0,Seychelles,605.0
49,62215.01,0,El Salvador,137.95
38,29175.18,1,Luxembourg,192.69
26,30498.67,0,South Africa,113.69
43,97582.87,1,Brunei Darussalam,881.42
30,62525.35,1,Morocco,456.08
47,34675.26,0,Niue,389.04
27,68857.33,1,Armenia,692.81
53,141704.44,1,Germany,508.19
28,137224.55,0,Reunion,209.32
43,50610.8,0,Denmark,746.45
29,105121.43,1,Turkmenistan,573.36
41,108310.12,1,Eritrea,241.95
29,35432.06,0,Vanuatu,57.36
29,32558.29,1,Gambia,830.63
60,112694.12,0,Singapore,530.62
37,47929.47,1,Malawi,979.15
35,75402.4,1,El Salvador,48.74
38,32368.34,0,India,625.38
41,148642.72,0,Mali,288.4
24,97314.76,0,Marshall Islands,399.39
45,46625.45,1,Reunion,299.85
61,100063.39,1,Indonesia,705.57
30,78518.31,0,Cayman Islands,312.01
49,129529.37,1,Timor-Leste,471.23
36,105187.29,1,China,730.05
31,133181.93,1,Turkmenistan,361.62
55,45014.75,1,Belgium,109.81
61,48304.56,1,South Africa,824.75
65,29374.22,1,San Marino,954.44
35,60133.99,0,Ukraine,642.53
39,148365.96,1,North Macedonia,643.4
43,44197.61,0,Western Sahara,245.84
26,84656.43,1,Nicaragua,220.38
39,48499.09,0,Eritrea,342.79
43,109303.56,0,Saudi Arabia,537.58
38,139259.23,1,Comoros,257.16
30,38181.8,0,Lithuania,81.07
35,89903.31,1,China,379.99
39,24540.69,0,Namibia,46.2
30,109449.24,0,Myanmar,628.5
26,54338.95,1,Indonesia,522.17
59,103959.43,0,Wallis and Futuna,531.56
33,23293.42,1,Uruguay,799.55
33,51804.09,1,Israel,885.02
50,141277.29,1,Germany,892.67
50,70181.37,0,Serbia,742.57
35,89076.34,1,Rwanda,761.23
23,107916.33,0,Samoa,465.41
21,46430.11,0,Grenada,279.17
43,60218.88,1,Saudi Arabia,441.0
44,82509.09,0,Samoa,885.81
34,49624.94,1,French Polynesia,829.77
36,119080.16,1,Sao Tome and Principe,547.68
29,54319.21,1,French Southern Territories,337.68
39,95463.31,0,Saint Pierre and Miquelon,416.21
46,106769.92,1,Ukraine,111.63
22,36817.17,0,Vanuatu,446.51
64,26112.56,0,Bangladesh,90.68
36,135456.03,1,Romania,132.78
35,79710.49,0,Tonga,178.75
25,146551.79,1,Mali,66.88
40,105229.37,0,Botswana,131.2
48,31348.18,0,United States Minor Outlying Islands,170.18
45,44780.81,1,Wallis and Futuna,650.23
34,36232.64,1,Marshall Islands,591.82
61,117949.73,0,Jordan,404.68
29,59081.64,1,American Samoa,83.46
23,24032.65,1,Rwanda,367.55
54,58999.61,0,Christmas Island,124.13
50,142863.05,1,Sierra Leone,78.93
64,46175.03,0,Serbia,925.62
56,20460.03,0,French Southern Territories,933.39
41,70211.44,1,Solomon Islands,754.72
36,139086.63,0,Isle of Man,679.68
46,104210.45,0,Cuba,476.12
60,45031.96,1,Yemen,239.72
40,75279.73,0,Botswana,855.98
34,49513.29,0,Congo,316.41
29,117278.66,1,Poland,106.03
64,59048.64,1,Tokelau,540.83
21,50374.79,0,Macao,117.45
60,145680.01,1,Liechtenstein,362.26
45,114599.02,1,Slovenia,233.3
27,24104.1,1,Libyan Arab Jamahiriya,851.75
23,72509.24,1,El Salvador,710.52
46,109438.32,0,Sudan,382.89
62,106676.38,1,Saint Martin,302.1
58,113835.69,1,Equatorial Guinea,425.41
34,20524.74,1,Peru,696.64
59,24634.73,1,Aruba,427.2
53,60496.96,1,Western Sahara,688.06
39,146478.28,1,France,514.12
63,106616.1,1,Morocco,897.23
23,25958.46,0,Martinique,843.71
47,97936.32,0,Montserrat,609.13
35,139186.31,1,Maldives,764.57
38,149444.22,0,Palestinian Territory,56.88
40,45291.54,0,Bolivia,811.37
51,37472.06,1,Nigeria,22.14
42,119161.51,0,Guam,846.52
50,106981.95,0,Wallis and Futuna,338.35
35,88898.14,0,Honduras,65.07
33,52055.86,1,Palau,704.84
28,147320.55,0,Tonga,131.12
46,98515.53,1,Albania,729.32
45,94977.49,0,Cayman Islands,227.65
32,32089.04,1,Israel,822.31
54,140948.2,0,Korea,437.93
65,111182.37,0,Burundi,88.86
54,60546.51,0,Aruba,938.47
54,91774.41,0,Gambia,702.04
21,144473.76,1,Palestinian Territory,668.98
46,148644.76,1,Morocco,619.11
56,85965.52,0,Niue,289.84
23,20295.75,1,Isle of Man,603.54
23,67972.21,1,Iraq,935.41
42,112860.49,0,Japan,512.52
26,133861.48,0,Saint Lucia,65.71
47,136542.05,1,Vietnam,558.02
45,63653.94,0,Lao People's Democratic Republic,654.5
29,108875.1,1,Cocos (Keeling) Islands,832.21
34,103307.22,0,Dominican Republic,620.77
60,94654.85,1,Indonesia,391.47
32,68541.49,1,Honduras,566.78
28,97117.42,1,Bahamas,708.76
62,49949.02,0,Heard Island and McDonald Islands,631.35
32,83736.72,0,Cote d'Ivoire,563.47
52,102417.14,1,Mozambique,879.74
21,93382.52,0,Hungary,977.32
29,113806.09,0,Mexico,758.68
43,47306.82,0,Anguilla,440.67
62,40286.82,1,Barbados,816.93
40,44556.65,1,Sri Lanka,497.73
58,63267.35,0,Grenada,28.76
25,122598.88,1,Bahrain,611.48
61,39425.19,0,Latvia,132.48
43,139172.64,0,Timor-Leste,552.72
24,107368.82,1,Heard Island and McDonald Islands,875.6
28,38920.85,0,Guatemala,742.74
61,25769.73,1,Ireland,553.38
24,41853.66,0,Brunei Darussalam,440.9
61,103310.26,0,Uganda,535.3
25,20670.66,1,New Zealand,271.14
26,22867.05,0,Nigeria,272.35
62,85589.74,1,United Arab Emirates,427.56
54,25752.8,0,Denmark,582.55
21,54191.15,1,Wallis and Futuna,448.25
21,72977.59,1,Eritrea,998.98
47,27653.28,0,Hungary,280.8
25,133519.91,1,Mauritania,147.71
47,91700.14,0,Costa Rica,558.83
40,107454.65,0,Belgium,455.5
52,69062.93,1,New Zealand,578.58
21,67745.16,1,San Marino,652.56
36,74637.51,0,Serbia,310.3
52,114885.87,0,Pitcairn Islands,895.95
29,26291.01,0,Bhutan,924.28
60,114489.55,1,Vietnam,597.25
52,81395.92,0,Chile,799.02
55,30111.06,0,Myanmar,892.28
62,66824.63,0,French Polynesia,734.16
40,37791.22,0,Peru,35.93
50,108225.02,0,Rwanda,771.99
64,75852.18,0,Ukraine,464.17
58,129878.68,1,Barbados,616.58
31,107093.24,0,Malawi,293.07
57,41973.15,1,Bahrain,569.98
45,137556.66,1,Moldova,400.31
47,120696.18,1,Egypt,164.21
31,124288.41,0,Paraguay,147.13
50,36400.04,1,Malta,974.06
26,131514.27,1,Guernsey,824.81
58,121022.88,1,Trinidad and Tobago,250.29
33,143191.92,0,Isle of Man,906.7
31,87293.04,0,Zambia,959.3
56,118186.58,1,Saint Helena,512.06
34,26793.38,0,Suriname,552.6
20,49944.08,0,Afghanistan,232.2
37,92874.95,0,Finland,264.81
54,52258.01,0,South Georgia and the South Sandwich Islands,260.74
19,27885.59,1,Ecuador,288.79
48,62157.67,0,Maldives,752.59
55,36997.06,1,Andorra,166.52
64,147054.75,1,Belarus,283.61
28,71455.77,0,Monaco,289.39
28,71588.71,1,Macao,400.8
19,70622.87,1,Dominica,665.95
44,40409.5,1,Dominica,756.08
18,31413.81,1,Sri Lanka,300.8
54,137396.33,0,Burundi,342.19
56,103943.93,1,Zambia,274.06
47,98824.52,0,Morocco,510.38
45,61626.24,1,Greece,269.29
31,113896.38,0,Thailand,786.23
20,44846.05,1,Niue,77.98
50,40168.32,0,Timor-Leste,373.58
40,116466.57,1,Iceland,212.3
58,145801.75,1,Guyana,306.15
40,84520.81,1,Estonia,77.19
61,61510.91,0,Maldives,896.82
64,31949.25,0,Djibouti,560.1
39,102935.16,0,San Marino,999.75
25,94017.69,0,Serbia,384.66
25,88211.56,0,Pitcairn Islands,897.7
49,121233.91,1,Oman,907.9
23,74371.83,1,Marshall Islands,125.8
65,128357.29,0,Argentina,773.44
34,101415.62,0,Heard Island and McDonald Islands,634.14
52,140554.6,0,Latvia,787.2
45,40476.27,1,Saint Helena,655.88
23,131319.07,0,Lebanon,40.09
36,143822.12,1,San Marino,761.88
53,117792.21,1,Singapore,637.91
18,21485.62,1,Saint Helena,304.97
43,53183.11,0,Georgia,171.86
18,96654.45,1,Heard Island and McDonald Islands,890.57
23,130181.65,1,Tuvalu,475.8
56,90321.1,0,Tonga,207.55
21,127451.46,0,Kuwait,164.93
38,85053.06,0,Congo,163.85
28,127421.37,1,Andorra,731.48
32,68064.22,1,Qatar,155.7
41,29883.31,1,Afghanistan,163.9
34,53491.64,0,Argentina,197.67
61,76617.48,1,Poland,469.52
60,43357.46,1,Japan,633.35
60,101128.6,0,Croatia,547.31
53,74261.51,0,Timor-Leste,561.1
61,97866.45,1,Marshall Islands,774.66
57,116244.95,0,Gibraltar,212.96
45,49583.28,0,Papua New Guinea,905.53
47,32558.72,0,Greenland,593.01
21,28586.11,1,Nigeria,768.63
22,61602.48,1,Luxembourg,986.51
26,111509.98,1,Saint Lucia,52.12
46,104558.37,1,Guyana,258.84
32,145539.57,1,Tonga,441.02
35,122395.75,0,Nauru,64.66
59,138309.69,0,Poland,153.09
38,22385.31,1,Pitcairn Islands,891.52
31,43559.11,0,Congo,696.68
